label,pattern,attr,level
plant_taxon,ifanadianae,lower,species
plant_taxon,ifniensis,lower,variety
plant_taxon,igiana,lower,species
plant_taxon,ignacionensis,lower,species
plant_taxon,ignambiensis,lower,species
plant_taxon,ignarus,lower,species
plant_taxon,ignatovii,lower,species
plant_taxon,ignava,lower,species
plant_taxon,ignave,lower,species
plant_taxon,ignavus,lower,species
plant_taxon,ignea,lower,species variety
plant_taxon,ignescens,lower,species subspecies
plant_taxon,igneuiflora,lower,variety
plant_taxon,igneum,lower,species variety
plant_taxon,ignifex,lower,species
plant_taxon,ignorata,lower,species
plant_taxon,ignoratum,lower,species
plant_taxon,ignota,lower,species variety
plant_taxon,ignotum,lower,species
plant_taxon,igualensis,lower,species
plant_taxon,iguanaea,lower,species
plant_taxon,iharanae,lower,species
plant_taxon,iheringii,lower,species variety
plant_taxon,ihosiana,lower,species
plant_taxon,ihotzkyanae,lower,species
plant_taxon,ikedae,lower,species variety
plant_taxon,ikiorum,lower,species
plant_taxon,ikopae,lower,species
plant_taxon,ikopensis,lower,species
plant_taxon,ilex,lower,genus species subspecies variety
plant_taxon,iliamna,lower,genus species subspecies variety
plant_taxon,iliamniana,lower,species
plant_taxon,iliasii,lower,species
plant_taxon,ilicaceae,lower,family
plant_taxon,ilicales,lower,order
plant_taxon,ilicifolia,lower,species subspecies variety
plant_taxon,ilicifolium,lower,species
plant_taxon,ilicifolius,lower,species
plant_taxon,ilicoides,lower,variety
plant_taxon,iliensis,lower,species
plant_taxon,illecebra,lower,species
plant_taxon,illecebraceae,lower,family
plant_taxon,illecebrales,lower,order
plant_taxon,illecebrosa,lower,species
plant_taxon,illecebrosus,lower,species
plant_taxon,illecebrous,lower,species
plant_taxon,illecebrum,lower,genus species
plant_taxon,illegitima,lower,species
plant_taxon,illepida,lower,species
plant_taxon,illepidum,lower,species
plant_taxon,illex,lower,species
plant_taxon,illiamnae,lower,variety
plant_taxon,illiciaceae,lower,family
plant_taxon,illiciales,lower,order
plant_taxon,illicita,lower,species variety
plant_taxon,illicium,lower,genus species
plant_taxon,illigeraceae,lower,family
plant_taxon,illigerales,lower,order
plant_taxon,illimanica,lower,species
plant_taxon,illinoense,lower,species variety
plant_taxon,illinoensis,lower,species variety form
plant_taxon,illinoiensis,lower,species
plant_taxon,illinoinensis,lower,species
plant_taxon,illinoisensis,lower,species
plant_taxon,illinoniense,lower,species
plant_taxon,illirica,lower,species subspecies variety
plant_taxon,illota,lower,species
plant_taxon,illuminata,lower,species
plant_taxon,illustris,lower,species
plant_taxon,illyricum,lower,species
plant_taxon,ilocana,lower,species
plant_taxon,iloitaii,lower,species
plant_taxon,iltisii,lower,species
plant_taxon,ilvensis,lower,species variety
plant_taxon,ilysanthes,lower,genus species
plant_taxon,imaii,lower,species variety form
plant_taxon,imalotensis,lower,species variety
plant_taxon,imamense,lower,species
plant_taxon,imbaburense,lower,species
plant_taxon,imbaburensis,lower,species
plant_taxon,imbarbata,lower,variety
plant_taxon,imbe,lower,species
plant_taxon,imberbe,lower,species subspecies variety
plant_taxon,imberbis,lower,species variety form
plant_taxon,imbribryum,lower,genus species
plant_taxon,imbricans,lower,species subspecies variety
plant_taxon,imbricaria,lower,species
plant_taxon,imbricarium,lower,variety
plant_taxon,imbricata,lower,species subspecies variety
plant_taxon,imbricatior,lower,variety
plant_taxon,imbricatulum,lower,species
plant_taxon,imbricatum,lower,species subspecies variety
plant_taxon,imbricatus,lower,species
plant_taxon,imcompletum,lower,species
plant_taxon,imerina,lower,species
plant_taxon,imerinensis,lower,species
plant_taxon,imitans,lower,species
plant_taxon,imitata,lower,species variety
plant_taxon,immaculata,lower,species subspecies variety
plant_taxon,immaculatus,lower,species subspecies
plant_taxon,immane,lower,variety
plant_taxon,immanifestus,lower,species
plant_taxon,immanis,lower,species
plant_taxon,immarginatus,lower,variety
plant_taxon,immemora,lower,variety
plant_taxon,immemoratum,lower,species
plant_taxon,immersa,lower,species variety
plant_taxon,immersinervia,lower,species
plant_taxon,immersum,lower,species variety
plant_taxon,immersus,lower,species variety
plant_taxon,imminuta,lower,species variety
plant_taxon,immite,lower,species
plant_taxon,immitis,lower,species
plant_taxon,immuginata,lower,subspecies variety
plant_taxon,imnahaensis,lower,variety
plant_taxon,impar,lower,species
plant_taxon,imparata,lower,species variety
plant_taxon,imparifolia,lower,species
plant_taxon,imparipinnatus,lower,species
plant_taxon,imparis,lower,species
plant_taxon,imparispina,lower,species
plant_taxon,impatiens,lower,genus species subspecies
plant_taxon,impatientaceae,lower,family
plant_taxon,impedata,lower,species
plant_taxon,impensis,lower,species
plant_taxon,imperata,lower,genus species subspecies variety
plant_taxon,imperatae,lower,variety
plant_taxon,imperati,lower,species
plant_taxon,imperatoides,lower,species variety
plant_taxon,imperatoria,lower,species
plant_taxon,imperfecta,lower,species variety
plant_taxon,imperfectus,lower,species variety
plant_taxon,imperfoliata,lower,species
plant_taxon,imperfoliatus,lower,species
plant_taxon,imperialis,lower,species subspecies variety
plant_taxon,imperiorum,lower,species variety
plant_taxon,impervia,lower,species
plant_taxon,impetiginosus,lower,species
plant_taxon,impetiolare,lower,species
plant_taxon,impetiolaris,lower,species
plant_taxon,impetionlaris,lower,species
plant_taxon,implexa,lower,species variety
plant_taxon,implexicalyx,lower,species
plant_taxon,implexicaulis,lower,species
plant_taxon,implexoides,lower,variety
plant_taxon,implexum,lower,species
plant_taxon,implexus,lower,species subspecies variety
plant_taxon,implicata,lower,species variety
plant_taxon,implicatum,lower,species subspecies variety
plant_taxon,implicatus,lower,species
plant_taxon,impolita,lower,species subspecies variety
plant_taxon,imponens,lower,species variety
plant_taxon,impos,lower,species
plant_taxon,imposita,lower,species
plant_taxon,impressa,lower,species variety
plant_taxon,impressinervia,lower,species
plant_taxon,impressivenia,lower,species
plant_taxon,impressulum,lower,species variety
plant_taxon,impressum,lower,species
plant_taxon,impressus,lower,species variety
plant_taxon,improvisa,lower,species variety
plant_taxon,imrayana,lower,species variety
plant_taxon,imrayi,lower,species variety
plant_taxon,imshaugii,lower,species
plant_taxon,imula,lower,variety
plant_taxon,imulus,lower,subspecies
plant_taxon,imus,lower,variety
plant_taxon,inabonensis,lower,species
plant_taxon,inaequabilis,lower,species
plant_taxon,inaequale,lower,species variety
plant_taxon,inaequalifolia,lower,species
plant_taxon,inaequalifolium,lower,species
plant_taxon,inaequalifolius,lower,species
plant_taxon,inaequaliglumis,lower,species
plant_taxon,inaequalipellicum,lower,variety
plant_taxon,inaequalis,lower,species variety
plant_taxon,inaequata,lower,species
plant_taxon,inaequidens,lower,species
plant_taxon,inaequidentata,lower,species
plant_taxon,inaequifolia,lower,species
plant_taxon,inaequiglume,lower,species variety
plant_taxon,inaequiglumis,lower,variety
plant_taxon,inaequilatera,lower,subgenus species variety
plant_taxon,inaequilaterale,lower,species
plant_taxon,inaequilateralis,lower,species
plant_taxon,inaequilaterum,lower,species
plant_taxon,inaequilobus,lower,species
plant_taxon,inaequiradians,lower,species
plant_taxon,inaequispina,lower,species
plant_taxon,inaequitexta,lower,species
plant_taxon,inaequivalve,lower,species variety
plant_taxon,inaguaensis,lower,species
plant_taxon,inaguensis,lower,species
plant_taxon,inaiae,lower,species
plant_taxon,inalatum,lower,species
plant_taxon,inalienum,lower,variety
plant_taxon,inalienus,lower,variety
plant_taxon,inamara,lower,species
plant_taxon,inamoena,lower,species subspecies variety
plant_taxon,inamoenum,lower,species variety
plant_taxon,inamoenus,lower,species subspecies variety
plant_taxon,inanis,lower,species
plant_taxon,inaperta,lower,species
plant_taxon,inappendiculata,lower,species variety
plant_taxon,inarmata,lower,species
plant_taxon,inarmatus,lower,variety
plant_taxon,inarticulata,lower,species variety
plant_taxon,incachacana,lower,species
plant_taxon,incachacanum,lower,species
plant_taxon,incaedua,lower,species
plant_taxon,incahuasina,lower,species
plant_taxon,incaica,lower,species
plant_taxon,incana,lower,species subspecies variety
plant_taxon,incanescens,lower,species variety
plant_taxon,incanoalabastrum,lower,species
plant_taxon,incanum,lower,species subspecies variety
plant_taxon,incanus,lower,species subspecies variety subvariety form
plant_taxon,incarceratum,lower,species
plant_taxon,incarnata,lower,species subspecies variety
plant_taxon,incarnatum,lower,species variety
plant_taxon,incarvillea,lower,genus species
plant_taxon,incasicum,lower,species
plant_taxon,incavatum,lower,species variety
plant_taxon,incerta,lower,species variety
plant_taxon,incertum,lower,species
plant_taxon,incertus,lower,species variety
plant_taxon,incesta,lower,species
plant_taxon,incestus,lower,species
plant_taxon,inchoata,lower,species variety
plant_taxon,incisa,lower,species subspecies variety
plant_taxon,incisifolia,lower,species variety
plant_taxon,incisiformis,lower,species
plant_taxon,incisifrons,lower,species
plant_taxon,incisior,lower,variety
plant_taxon,incisodentata,lower,species
plant_taxon,incisoduthiana,lower,species variety
plant_taxon,incisoserrata,lower,species
plant_taxon,incisoserratum,lower,variety
plant_taxon,incisostipula,lower,species
plant_taxon,incisum,lower,species variety form
plant_taxon,incisus,lower,species variety
plant_taxon,inclinata,lower,species variety
plant_taxon,inclinatula,lower,species
plant_taxon,inclinatum,lower,species subspecies variety
plant_taxon,inclinatus,lower,species
plant_taxon,inclinis,lower,species
plant_taxon,inclusa,lower,form
plant_taxon,inclusum,lower,species
plant_taxon,incognita,lower,species variety
plant_taxon,incognitum,lower,species
plant_taxon,incomita,lower,species
plant_taxon,incomparabilis,lower,species
plant_taxon,incomperta,lower,species variety
plant_taxon,incomplectus,lower,species
plant_taxon,incompleta,lower,species
plant_taxon,incompletum,lower,species variety
plant_taxon,incompletus,lower,species variety
plant_taxon,incompta,lower,species subspecies variety
plant_taxon,incomptum,lower,species
plant_taxon,incomptus,lower,species subspecies
plant_taxon,incomtum,lower,species
plant_taxon,inconcinnum,lower,species
plant_taxon,inconcinnus,lower,species
plant_taxon,incondita,lower,species
plant_taxon,incongrua,lower,species
plant_taxon,inconspicua,lower,species subspecies variety
plant_taxon,inconspicum,lower,species
plant_taxon,inconspicuum,lower,species variety
plant_taxon,inconspicuus,lower,species subspecies variety
plant_taxon,inconstans,lower,species variety
plant_taxon,incrassata,lower,species variety
plant_taxon,incrassatolimbata,lower,species
plant_taxon,incrassatolimbatum,lower,species
plant_taxon,incrassatulus,lower,species variety
plant_taxon,incrassatum,lower,species variety
plant_taxon,incrassatus,lower,species variety
plant_taxon,incredibilis,lower,species
plant_taxon,increscens,lower,species subspecies
plant_taxon,incriminatum,lower,variety
plant_taxon,incrustans,lower,species
plant_taxon,incrustata,lower,species
plant_taxon,incrustatum,lower,species
plant_taxon,incrustatus,lower,species
plant_taxon,incuba,lower,species subspecies
plant_taxon,incudicarpa,lower,species
plant_taxon,incuiensis,lower,species
plant_taxon,inculta,lower,species
plant_taxon,incultum,lower,variety
plant_taxon,incumbens,lower,species
plant_taxon,incundum,lower,species
plant_taxon,incurva,lower,species variety
plant_taxon,incurvans,lower,species
plant_taxon,incurvata,lower,species variety
plant_taxon,incurvatum,lower,species
plant_taxon,incurvatus,lower,species variety
plant_taxon,incurvicolla,lower,species variety
plant_taxon,incurviformis,lower,species variety
plant_taxon,incurvum,lower,species variety
plant_taxon,incurvus,lower,species variety
plant_taxon,incus,lower,species variety
plant_taxon,indecora,lower,species subspecies variety
plant_taxon,indecorum,lower,species variety
plant_taxon,indecorus,lower,species
plant_taxon,indehiscens,lower,variety
plant_taxon,indensis,lower,species
plant_taxon,indentata,lower,species subspecies variety
plant_taxon,indentatus,lower,species variety
plant_taxon,independens,lower,species
plant_taxon,inderiensis,lower,species
plant_taxon,indesora,lower,species
plant_taxon,indetonsus,lower,species
plant_taxon,indianense,lower,species variety
plant_taxon,indianensis,lower,species variety
plant_taxon,indianolensis,lower,species
plant_taxon,indica,lower,species subspecies variety
plant_taxon,indicens,lower,species
plant_taxon,indicta,lower,variety
plant_taxon,indictum,lower,subspecies variety
plant_taxon,indicum,lower,species variety subvariety
plant_taxon,indicus,lower,species variety form
plant_taxon,indigena,lower,species
plant_taxon,indigenarum,lower,species
plant_taxon,indiges,lower,species
plant_taxon,indigesta,lower,species
plant_taxon,indigestus,lower,variety
plant_taxon,indigofera,lower,genus species subspecies variety
plant_taxon,indira-gandhiensis,lower,species
plant_taxon,indiscissa,lower,species
plant_taxon,indistincta,lower,species
plant_taxon,indivisa,lower,species variety
plant_taxon,indivisum,lower,species
plant_taxon,indivisus,lower,species variety
plant_taxon,indocalamus,lower,genus species
plant_taxon,indochinensis,lower,variety
plant_taxon,indochloa,lower,genus
plant_taxon,indosinica,lower,species
plant_taxon,indranus,lower,subspecies variety
plant_taxon,indrodayanum,lower,species
plant_taxon,inductus,lower,variety
plant_taxon,indurata,lower,species subspecies variety
plant_taxon,indurescens,lower,species
plant_taxon,indusiata,lower,species
plant_taxon,indusiella,lower,genus species
plant_taxon,induta,lower,species variety
plant_taxon,indutum,lower,species variety
plant_taxon,indutus,lower,species variety
plant_taxon,inebrians,lower,species variety
plant_taxon,ineffigiatus,lower,genus
plant_taxon,inelegans,lower,species
plant_taxon,inenmis,lower,species
plant_taxon,ineptum,lower,species
plant_taxon,ineptus,lower,species variety
plant_taxon,inequalis,lower,species
plant_taxon,inerme,lower,species subspecies variety form
plant_taxon,inermis,lower,species subspecies variety form
plant_taxon,inevolutum,lower,variety
plant_taxon,inexpansa,lower,species subspecies variety
plant_taxon,inexpectata,lower,species
plant_taxon,inexpectatum,lower,species
plant_taxon,inexpectatus,lower,species variety
plant_taxon,inexspectata,lower,species
plant_taxon,inexspectatum,lower,species
plant_taxon,ineziana,lower,variety
plant_taxon,inezianus,lower,variety
plant_taxon,infantae,lower,species
plant_taxon,infausta,lower,species
plant_taxon,infectivus,lower,species
plant_taxon,infectoria,lower,species
plant_taxon,infectum,lower,species
plant_taxon,infera,lower,species
plant_taxon,inferalpina,lower,subspecies variety
plant_taxon,infericola,lower,species
plant_taxon,inferior,lower,species
plant_taxon,infernalis,lower,species
plant_taxon,infernidialis,lower,species
plant_taxon,infernillensis,lower,species
plant_taxon,infesta,lower,species
plant_taxon,infestans,lower,species
plant_taxon,infestissima,lower,species
plant_taxon,infestum,lower,species
plant_taxon,infestus,lower,species
plant_taxon,infimum,lower,species
plant_taxon,infirma,lower,species
plant_taxon,infirminervia,lower,species
plant_taxon,infirmum,lower,species
plant_taxon,infirmus,lower,species
plant_taxon,inflata,lower,species subspecies variety
plant_taxon,inflatiloba,lower,species
plant_taxon,inflatior,lower,variety
plant_taxon,inflatulus,lower,species
plant_taxon,inflatum,lower,species subspecies variety
plant_taxon,inflatus,lower,species
plant_taxon,inflectens,lower,species
plant_taxon,inflexa,lower,species variety
plant_taxon,inflexifolia,lower,species variety
plant_taxon,inflexiloba,lower,species
plant_taxon,inflexiseta,lower,species
plant_taxon,inflexispina,lower,species
plant_taxon,inflexula,lower,variety
plant_taxon,inflexum,lower,species variety
plant_taxon,inflexus,lower,species
plant_taxon,informifolia,lower,species
plant_taxon,infracretaceus,lower,species
plant_taxon,infrafissa,lower,species
plant_taxon,infraligulata,lower,species
plant_taxon,infrapallida,lower,species
plant_taxon,infundibulata,lower,species
plant_taxon,infundibuliforme,lower,species
plant_taxon,infundibuliformis,lower,species
plant_taxon,infuscata,lower,species variety
plant_taxon,infuscatum,lower,species
plant_taxon,infuscatus,lower,species
plant_taxon,infuscum,lower,species variety
plant_taxon,infusionum,lower,species
plant_taxon,inga,lower,genus species subspecies
plant_taxon,ingallsii,lower,species
plant_taxon,ingekarolae,lower,species
plant_taxon,ingens,lower,species
plant_taxon,ingenticapsa,lower,species
plant_taxon,ingezalahiana,lower,species
plant_taxon,ingoides,lower,species
plant_taxon,ingramiana,lower,species
plant_taxon,ingramii,lower,species
plant_taxon,ingrata,lower,species variety
plant_taxon,ingratus,lower,species subspecies variety
plant_taxon,inhambanensis,lower,species
plant_taxon,inheringii,lower,species
plant_taxon,iniens,lower,species
plant_taxon,iniki,lower,species
plant_taxon,injasutiensis,lower,species
plant_taxon,injucunda,lower,variety
plant_taxon,injunctus,lower,species
plant_taxon,injuncunda,lower,species variety
plant_taxon,inmersa,lower,form
plant_taxon,innesii,lower,species
plant_taxon,innocua,lower,species
plant_taxon,innominata,lower,species subspecies
plant_taxon,innominatus,lower,species
plant_taxon,innovans,lower,species
plant_taxon,innovata,lower,species variety
plant_taxon,innovatum,lower,variety
plant_taxon,innovatus,lower,species subspecies variety form
plant_taxon,innoxia,lower,species variety
plant_taxon,innoxium,lower,species
plant_taxon,inobvius,lower,species
plant_taxon,inocarpaceae,lower,family
plant_taxon,inocarpus,lower,genus species
plant_taxon,inodes,lower,genus species
plant_taxon,inodora,lower,species subspecies variety
plant_taxon,inodorum,lower,species
plant_taxon,inodorus,lower,species variety
plant_taxon,inoperculata,lower,species
plant_taxon,inoperculatum,lower,species
plant_taxon,inophylla,lower,species
plant_taxon,inophyllum,lower,species
plant_taxon,inophyllus,lower,species
plant_taxon,inopina,lower,species variety
plant_taxon,inopinata,lower,species
plant_taxon,inopinatum,lower,species
plant_taxon,inopinatus,lower,species subspecies variety
plant_taxon,inopinum,lower,species variety
plant_taxon,inopinus,lower,species
plant_taxon,inops,lower,species subspecies variety
plant_taxon,inordinatus,lower,species
plant_taxon,inornata,lower,species variety form
plant_taxon,inornatum,lower,species
plant_taxon,inornatus,lower,species variety
plant_taxon,inoueana,lower,species
plant_taxon,inouei,lower,species
plant_taxon,inoxia,lower,species subspecies
plant_taxon,inquinans,lower,species
plant_taxon,inquisivensis,lower,species
plant_taxon,insalutata,lower,subspecies
plant_taxon,insalutatus,lower,variety
plant_taxon,insarmentosa,lower,species
plant_taxon,inschanica,lower,species
plant_taxon,insculpta,lower,species
plant_taxon,insculptum,lower,species
plant_taxon,insculptus,lower,species variety
plant_taxon,insecta,lower,species variety
plant_taxon,insecticruris,lower,species subspecies
plant_taxon,insectifera,lower,species
plant_taxon,insectivora,lower,species subspecies
plant_taxon,insecundus,lower,variety
plant_taxon,inseptus,lower,variety
plant_taxon,inserrulata,lower,subspecies
plant_taxon,inserta,lower,species
plant_taxon,insessa,lower,species
plant_taxon,insidiosa,lower,species
plant_taxon,insidiosum,lower,species
plant_taxon,insignata,lower,species
plant_taxon,insigne,lower,species subspecies variety
plant_taxon,insigniflorus,lower,species
plant_taxon,insignilobus,lower,variety
plant_taxon,insignis,lower,species subspecies variety
plant_taxon,insignitus,lower,variety
plant_taxon,insipida,lower,variety
plant_taxon,insiticium,lower,species
plant_taxon,insititia,lower,species subspecies variety
plant_taxon,insolens,lower,species
plant_taxon,insolita,lower,species
plant_taxon,insolitum,lower,species
plant_taxon,insolitus,lower,species
plant_taxon,insomniella,lower,genus species
plant_taxon,insons,lower,species
plant_taxon,insperata,lower,species subspecies variety
plant_taxon,instabilis,lower,species
plant_taxon,instolonea,lower,species
plant_taxon,insula,lower,species subspecies
plant_taxon,insulae-europae,lower,species
plant_taxon,insulae-pinorum,lower,species
plant_taxon,insulana,lower,species subspecies variety
plant_taxon,insulans,lower,species
plant_taxon,insulanum,lower,species
plant_taxon,insulanus,lower,species
plant_taxon,insulare,lower,species subspecies variety
plant_taxon,insularia,lower,species
plant_taxon,insularis,lower,species subspecies variety form
plant_taxon,insularum,lower,species variety
plant_taxon,insulicola,lower,species subspecies
plant_taxon,insulisalis,lower,species
plant_taxon,insulsus,lower,species
plant_taxon,intacta,lower,variety
plant_taxon,intactilis,lower,species
plant_taxon,intactum,lower,species subspecies
plant_taxon,intaminatum,lower,species
plant_taxon,intectum,lower,species variety
plant_taxon,intectus,lower,species variety
plant_taxon,integer,lower,species variety
plant_taxon,integerrima,lower,species variety
plant_taxon,integerrimum,lower,species variety
plant_taxon,integerrimus,lower,species variety
plant_taxon,integra,lower,species subspecies variety
plant_taxon,integrata,lower,variety
plant_taxon,integratum,lower,species
plant_taxon,integribracteata,lower,species
plant_taxon,integrifolia,lower,species subspecies variety subvariety form
plant_taxon,integrifolium,lower,species subspecies variety
plant_taxon,integrifolius,lower,species subspecies variety
plant_taxon,integrilabia,lower,species variety
plant_taxon,integriloba,lower,species variety
plant_taxon,integrilobula,lower,species
plant_taxon,integrilobus,lower,species
plant_taxon,integrior,lower,subspecies
plant_taxon,integris,lower,variety
plant_taxon,integristipula,lower,species variety
plant_taxon,integriuscula,lower,variety
plant_taxon,integriusculus,lower,variety
plant_taxon,integrostia,lower,species
plant_taxon,integrum,lower,species variety
plant_taxon,interandinum,lower,species
plant_taxon,interaxillaris,lower,species
plant_taxon,intercalata,lower,species
plant_taxon,intercedens,lower,species subspecies variety
plant_taxon,intercellula,lower,species
plant_taxon,intercotidalis,lower,variety
plant_taxon,intercursa,lower,variety
plant_taxon,intercursum,lower,species
plant_taxon,intercursus,lower,variety
plant_taxon,interfluitans,lower,species
plant_taxon,intergradiens,lower,species
plant_taxon,intergrifolia,lower,species variety
plant_taxon,interioides,lower,subspecies
plant_taxon,interior,lower,species subspecies variety
plant_taxon,interioris,lower,species variety
plant_taxon,interius,lower,species subspecies variety
plant_taxon,interjecta,lower,species subspecies variety
plant_taxon,interjectum,lower,variety
plant_taxon,intermedia,lower,species subspecies variety form
plant_taxon,intermedium,lower,species subspecies variety subvariety form
plant_taxon,intermedius,lower,species subspecies variety subvariety form
plant_taxon,intermixta,lower,species subspecies variety
plant_taxon,intermontana,lower,species subspecies variety
plant_taxon,intermontanum,lower,species variety
plant_taxon,intermontanus,lower,species subspecies variety
plant_taxon,internoretia,lower,genus species
plant_taxon,interposita,lower,species variety
plant_taxon,interpositus,lower,species
plant_taxon,interrata,lower,species
plant_taxon,interrupta,lower,species subspecies variety form
plant_taxon,interruptum,lower,species variety
plant_taxon,interruptus,lower,species subspecies variety
plant_taxon,interstes,lower,variety
plant_taxon,interstincta,lower,species
plant_taxon,interstinctus,lower,species
plant_taxon,interstisiale,lower,species
plant_taxon,intertexta,lower,species subspecies variety
plant_taxon,intertextum,lower,species subspecies
plant_taxon,intertextus,lower,species subspecies variety
plant_taxon,intertjecta,lower,variety
plant_taxon,intestinalis,lower,species variety
plant_taxon,intisy,lower,species
plant_taxon,intonsa,lower,species subspecies variety
plant_taxon,intonsum,lower,species variety
plant_taxon,intonsus,lower,variety form
plant_taxon,intorta,lower,species
plant_taxon,intortifolia,lower,species
plant_taxon,intortum,lower,species
plant_taxon,intortus,lower,species subspecies
plant_taxon,intraflavus,lower,species
plant_taxon,intrafractum,lower,species
plant_taxon,intraglabra,lower,variety
plant_taxon,intramarginale,lower,species
plant_taxon,intramarginalis,lower,species
plant_taxon,intrapilosa,lower,species
plant_taxon,intrapubens,lower,variety
plant_taxon,intravillosa,lower,species
plant_taxon,intricata,lower,species subspecies variety
plant_taxon,intricatissima,lower,species
plant_taxon,intricatum,lower,species
plant_taxon,intricatus,lower,species variety
plant_taxon,introflexum,lower,species
plant_taxon,introflexus,lower,species
plant_taxon,introgressa,lower,species subspecies
plant_taxon,intrusum,lower,species
plant_taxon,intsia,lower,genus species
plant_taxon,intumescens,lower,species variety form
plant_taxon,intybacea,lower,species
plant_taxon,intybaceus,lower,species
plant_taxon,intybus,lower,species variety
plant_taxon,inuensis,lower,species
plant_taxon,inuii,lower,species
plant_taxon,inula,lower,genus species
plant_taxon,inulaceae,lower,family
plant_taxon,inuloides,lower,species variety
plant_taxon,inundata,lower,species variety
plant_taxon,inundaticola,lower,species
plant_taxon,inundatum,lower,species variety
plant_taxon,inundatus,lower,species
plant_taxon,invaginata,lower,species
plant_taxon,inventus,lower,variety
plant_taxon,invenusta,lower,species variety
plant_taxon,invenustum,lower,species variety
plant_taxon,invenustus,lower,species variety
plant_taxon,inversa,lower,species form
plant_taxon,inversum,lower,species
plant_taxon,inversus,lower,species variety
plant_taxon,inverta,lower,species variety
plant_taxon,invesiana,lower,species
plant_taxon,investiens,lower,species
plant_taxon,invicta,lower,species
plant_taxon,invisa,lower,species variety
plant_taxon,invisocaulis,lower,genus
plant_taxon,invisum,lower,species
plant_taxon,invisus,lower,species
plant_taxon,involucellata,lower,species
plant_taxon,involucellatus,lower,variety
plant_taxon,involucrata,lower,species subspecies variety
plant_taxon,involucratum,lower,species variety
plant_taxon,involucratus,lower,species subspecies variety
plant_taxon,involuncratum,lower,variety
plant_taxon,involuta,lower,species subspecies variety
plant_taxon,involutaceum,lower,species
plant_taxon,involutifolia,lower,species
plant_taxon,involutiformis,lower,species
plant_taxon,involutum,lower,species variety
plant_taxon,involutus,lower,species variety
plant_taxon,involvens,lower,species
plant_taxon,inyangensis,lower,species variety
plant_taxon,inyoense,lower,species subspecies variety
plant_taxon,inyoensis,lower,species subspecies variety
plant_taxon,inyonis,lower,species subspecies variety
plant_taxon,ioackima,lower,genus
plant_taxon,iochroma,lower,genus species
plant_taxon,iocyanea,lower,species
plant_taxon,iodaceae,lower,family
plant_taxon,iodandra,lower,species subspecies variety
plant_taxon,iodantha,lower,species
plant_taxon,iodanthus,lower,genus species variety
plant_taxon,iodioides,lower,species
plant_taxon,iodiscaea,lower,species
plant_taxon,iodocheila,lower,species
plant_taxon,iodopetalus,lower,species
plant_taxon,iodotrichum,lower,species
plant_taxon,ioensis,lower,species subspecies variety
plant_taxon,ioleuca,lower,species
plant_taxon,iolithus,lower,species
plant_taxon,ionactis,lower,genus species
plant_taxon,ionantha,lower,species subspecies variety
plant_taxon,ionanthum,lower,species subspecies
plant_taxon,ione-grisetae,lower,species
plant_taxon,ionidium,lower,species
plant_taxon,ionophylla,lower,species
plant_taxon,ionophyllus,lower,species variety
plant_taxon,ionopsidium,lower,genus species
plant_taxon,ionopsis,lower,genus species
plant_taxon,ionoxalis,lower,species
plant_taxon,iopetalum,lower,species
plant_taxon,iophaea,lower,species
plant_taxon,iotanum,lower,species variety
plant_taxon,iowense,lower,species subspecies variety
plant_taxon,iowensis,lower,species
plant_taxon,ioxylon,lower,species
plant_taxon,ipadu,lower,variety
plant_taxon,ipecacuanha,lower,species
plant_taxon,ipecacuanhae,lower,species variety form
plant_taxon,ipetiensis,lower,species
plant_taxon,ipheion,lower,genus species
plant_taxon,ipnum,lower,genus species
plant_taxon,ipomoea,lower,genus species subspecies variety
plant_taxon,ipomopsis,lower,genus species subspecies variety
plant_taxon,ipot,lower,species
plant_taxon,iquiquensis,lower,species subspecies
plant_taxon,iracunda,lower,species variety
plant_taxon,iradieri,lower,species
plant_taxon,irafensis,lower,species
plant_taxon,iranica,lower,species
plant_taxon,iranshahri,lower,species
plant_taxon,irasuense,lower,species
plant_taxon,irazuense,lower,species
plant_taxon,irazuensis,lower,species
plant_taxon,ircutiana,lower,species
plant_taxon,ircutianum,lower,species subspecies
plant_taxon,iresine,lower,genus species
plant_taxon,iresinoides,lower,species variety
plant_taxon,irgisensis,lower,species
plant_taxon,iria,lower,species
plant_taxon,irianensis,lower,species
plant_taxon,iridaceae,lower,family
plant_taxon,iridaceum,lower,species
plant_taxon,iridaceus,lower,species variety
plant_taxon,iridaea,lower,genus species variety
plant_taxon,iridales,lower,order
plant_taxon,iridescens,lower,species
plant_taxon,iridifolia,lower,species variety
plant_taxon,iridifolium,lower,species
plant_taxon,iridifolius,lower,species
plant_taxon,iridis,lower,subspecies variety
plant_taxon,iridollae,lower,species
plant_taxon,irigaense,lower,species
plant_taxon,irigaensis,lower,species
plant_taxon,irio,lower,species
plant_taxon,iriomotensis,lower,species
plant_taxon,iris,lower,genus species subspecies variety
plant_taxon,iroucana,lower,species
plant_taxon,irrasa,lower,species variety
plant_taxon,irregulare,lower,species variety
plant_taxon,irregularis,lower,species variety
plant_taxon,irregularospinum,lower,species
plant_taxon,irrigata,lower,species subspecies
plant_taxon,irrigua,lower,species subspecies variety
plant_taxon,irriguum,lower,species subspecies variety
plant_taxon,irrorata,lower,species
plant_taxon,irrostrata,lower,variety
plant_taxon,irulia,lower,genus
plant_taxon,irvingales,lower,order
